code,description,orgcode,parent,stage,monitoringcode,source_sheet,id,fieldname,displaylable,fieldtype,fieldorder,ismandatory,datatype,mindatalength,maxdatalength,isvisible,issearchable,isactive,categorycode,fieldcode,categorycodefrom,categorycodeto,fromorg,toorg,orglevel,canclose,dependenton,finalcategory,destination,field_name,display_label,field_type,data_type,is_mandatory,is_visible,is_searchable,is_active,field_order,clean_text
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7536.0,7536.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7536.0,7536.0,AICEL,IASST,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7537.0,7537.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7537.0,7537.0,AICEL,IASST,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7538.0,7538.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7538.0,7538.0,AICEL,IASST,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7539.0,7539.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7539.0,7539.0,AICEL,IASST,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7540.0,7540.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7540.0,7540.0,AICEL,IASST,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7541.0,7541.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7541.0,7541.0,AICEL,IASST,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7542.0,7542.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7542.0,7542.0,AICEL,IASST,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7546.0,7546.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7546.0,7546.0,AICEL,VIPRA,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7555.0,7555.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7555.0,7555.0,AICEL,VIPRA,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7564.0,7564.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7564.0,7564.0,AICEL,VIPRA,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7573.0,7573.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7573.0,7573.0,AICEL,VIPRA,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7582.0,7582.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7582.0,7582.0,AICEL,VIPRA,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7591.0,7591.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7591.0,7591.0,AICEL,VIPRA,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7600.0,7600.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7600.0,7600.0,AICEL,VIPRA,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7545.0,7545.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7545.0,7545.0,AICEL,WAIHG,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7554.0,7554.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7554.0,7554.0,AICEL,WAIHG,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7563.0,7563.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7563.0,7563.0,AICEL,WAIHG,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7572.0,7572.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7572.0,7572.0,AICEL,WAIHG,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7581.0,7581.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7581.0,7581.0,AICEL,WAIHG,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7590.0,7590.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7590.0,7590.0,AICEL,WAIHG,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7599.0,7599.0,DOSAT,AICEL,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,7599.0,7599.0,AICEL,WAIHG,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8055.0,8055.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8055.0,8055.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8055.0,8055.0,SGSOI,APGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8094.0,8094.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8094.0,8094.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8094.0,8094.0,SGSOI,APGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8133.0,8133.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8133.0,8133.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8133.0,8133.0,SGSOI,APGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8172.0,8172.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8172.0,8172.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8172.0,8172.0,SGSOI,APGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8211.0,8211.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8211.0,8211.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8211.0,8211.0,SGSOI,APGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8250.0,8250.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8250.0,8250.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8250.0,8250.0,SGSOI,APGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8289.0,8289.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8289.0,8289.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8289.0,8289.0,SGSOI,APGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8054.0,8054.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8054.0,8054.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8054.0,8054.0,SGSOI,ANGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8093.0,8093.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8093.0,8093.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8093.0,8093.0,SGSOI,ANGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8132.0,8132.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8132.0,8132.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8132.0,8132.0,SGSOI,ANGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8171.0,8171.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8171.0,8171.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8171.0,8171.0,SGSOI,ANGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8210.0,8210.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8210.0,8210.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8210.0,8210.0,SGSOI,ANGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8249.0,8249.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8249.0,8249.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8249.0,8249.0,SGSOI,ANGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8288.0,8288.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8288.0,8288.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8288.0,8288.0,SGSOI,ANGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9584.0,9584.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9584.0,9584.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9584.0,9584.0,SGSOI,MPGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9585.0,9585.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9585.0,9585.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9585.0,9585.0,SGSOI,MPGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9586.0,9586.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9586.0,9586.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9586.0,9586.0,SGSOI,MPGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9587.0,9587.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9587.0,9587.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9587.0,9587.0,SGSOI,MPGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9588.0,9588.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9588.0,9588.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9588.0,9588.0,SGSOI,MPGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9589.0,9589.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9589.0,9589.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9589.0,9589.0,SGSOI,MPGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9590.0,9590.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9590.0,9590.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,9590.0,9590.0,SGSOI,MPGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8056.0,8056.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8056.0,8056.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8056.0,8056.0,SGSOI,CHGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8095.0,8095.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8095.0,8095.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8095.0,8095.0,SGSOI,CHGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8134.0,8134.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8134.0,8134.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8134.0,8134.0,SGSOI,CHGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8173.0,8173.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8173.0,8173.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8173.0,8173.0,SGSOI,CHGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8212.0,8212.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8212.0,8212.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8212.0,8212.0,SGSOI,CHGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8251.0,8251.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8251.0,8251.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8251.0,8251.0,SGSOI,CHGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8290.0,8290.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8290.0,8290.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8290.0,8290.0,SGSOI,CHGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8059.0,8059.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8059.0,8059.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8059.0,8059.0,SGSOI,DMCDN,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8098.0,8098.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8098.0,8098.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8098.0,8098.0,SGSOI,DMCDN,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8137.0,8137.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8137.0,8137.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8137.0,8137.0,SGSOI,DMCDN,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8176.0,8176.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8176.0,8176.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8176.0,8176.0,SGSOI,DMCDN,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8215.0,8215.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8215.0,8215.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8215.0,8215.0,SGSOI,DMCDN,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8254.0,8254.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8254.0,8254.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8254.0,8254.0,SGSOI,DMCDN,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8293.0,8293.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8293.0,8293.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8293.0,8293.0,SGSOI,DMCDN,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8088.0,8088.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8088.0,8088.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8088.0,8088.0,SGSOI,UPGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8127.0,8127.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8127.0,8127.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8127.0,8127.0,SGSOI,UPGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8166.0,8166.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8166.0,8166.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8166.0,8166.0,SGSOI,UPGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8205.0,8205.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8205.0,8205.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8205.0,8205.0,SGSOI,UPGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8244.0,8244.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8244.0,8244.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8244.0,8244.0,SGSOI,UPGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8283.0,8283.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8283.0,8283.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8283.0,8283.0,SGSOI,UPGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8322.0,8322.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8322.0,8322.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8322.0,8322.0,SGSOI,UPGDC,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8058.0,8058.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8058.0,8058.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8058.0,8058.0,SGSOI,DEPGK,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8097.0,8097.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8097.0,8097.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8097.0,8097.0,SGSOI,DEPGK,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8136.0,8136.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8136.0,8136.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8136.0,8136.0,SGSOI,DEPGK,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8175.0,8175.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8175.0,8175.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8175.0,8175.0,SGSOI,DEPGK,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8214.0,8214.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8214.0,8214.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8214.0,8214.0,SGSOI,DEPGK,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8253.0,8253.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8253.0,8253.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8253.0,8253.0,SGSOI,DEPGK,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8292.0,8292.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8292.0,8292.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8292.0,8292.0,SGSOI,DEPGK,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8060.0,8060.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8060.0,8060.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8060.0,8060.0,SGSOI,EZKOL,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8099.0,8099.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8099.0,8099.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8099.0,8099.0,SGSOI,EZKOL,3.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8138.0,8138.0,DOSAT,SMPDN,1.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8138.0,8138.0,SMPDN,SGSOI,2.0,Y,,,,,,,,,,,,,
,,,,,,Movement Mapping,,,,,,,,,,,,,,,8138.0,8138.0,SGSOI,EZKOL,3.0,Y,,,,,,,,,,,,,
